SP_CODE,DATE,YEAR,DOY,PLOT,SITE,ASPECT,PHENO,MAIN_PHENO,INFL,FLS,FRT,NAME,LIFESPAN,TYPE,NATIVE,PollinatorResource,BEE,BUTTERFLY,FLY,MOTHS,BEETLES
PLAERE,4/2/18,2018,92,DPS1,DP,S,FL,FL,5,5,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/30/15,2015,89,BHN3,BH,N,FR,FR,0,0,87,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/1/18,2018,121,DPN3,DP,N,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/13/15,2015,103,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/17,2017,110,BHN2,BH,N,FL,FL,196,196,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/13/17,2017,133,TTS1,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/15,2015,110,BHN2,BH,N,"FR, DEAD",DEAD,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/23/15,2015,82,BHN1,BH,N,"FL, FR",FL,101,101,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/22/17,2017,142,BHN3,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/4/15,2015,94,BHN1,BH,N,"FL, FR",FR,65,0,65,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/18,2018,150,BHN2,BH,N,FR,FR,NA,15,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/16/18,2018,106,DPS2,DP,S,FL,FL,1,1,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/13/15,2015,103,DPN1,DP,N,FR,FR,0,0,7,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/18,2018,150,DPN1,DP,N,"FL, FR",FR,0,19,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/12/17,2017,163,BHN3,BH,N,"FL,FR",FR,12,12,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/1/16,2016,153,BHN3,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/12/16,2016,103,DPS1,DP,S,--,--,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/26/16,2016,117,BHN2,BH,N,"FL, FR",FR,100,2,98,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/26/16,2016,147,DPN1,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/4/16,2016,125,DPN3,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/7/18,2018,158,DPN2,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/13/17,2017,133,BHN3,BH,N,FR,FR,249,249,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/6/16,2016,97,DPN1,DP,N,"B, FL",B,5,5,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/15,2015,110,DPN1,DP,N,FR,FR,7,0,7,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/10/17,2017,69,BHN3,BH,N,B,B,NA,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/6/17,2017,157,BHN3,BH,N,"FL,FR",FR,139,139,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/4/16,2016,125,DPS1,DP,S,FR,FR,6,0,6,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/1/16,2016,153,TTN2,TT,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/13/17,2017,133,BHN2,BH,N,FL,FL,148,148,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/17,2017,110,DPS1,DP,S,FL,FL,4,4,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/26/18,2018,85,BHN2,BH,N,"B,FL",B,70,70,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/17,2017,110,DPS2,DP,S,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/27/17,2017,178,TTS2,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/12/17,2017,163,TTS1,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/16/18,2018,106,DPN3,DP,N,"B,FL",B,1,1,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/7/18,2018,97,BHN1,BH,N,B,FL,107,107,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/28/17,2017,118,DPN1,DP,N,FL,FL,24,24,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/26/16,2016,147,BHN1,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/1/16,2016,153,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/27/17,2017,178,DPN3,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/25/15,2015,115,BHN3,BH,N,FR,FR,92,0,92,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/28/17,2017,118,DPN2,DP,N,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/18/15,2015,77,BHN2,BH,N,FL,FL,187,187,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/8/15,2015,67,BHN2,BH,N,"B, FL",FL,100,50,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/7/18,2018,158,DPN1,DP,N,"FL,FR",FR,NA,9,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/24/17,2017,83,BHN2,BH,N,"B,FL",FL,154,154,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/13/17,2017,133,BHN1,BH,N,"FL,FR",FL,187,187,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/24/18,2018,144,BHN2,BH,N,FR,FR,NA,23,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/10/17,2017,100,BHN3,BH,N,FL,FL,321,321,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/1/18,2018,121,DPS2,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/17,2017,92,DPS2,DP,S,FL,FL,8,8,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/6/17,2017,157,TTS1,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/8/15,2015,67,BHN1,BH,N,"B, FL",B,150,50,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/10/17,2017,100,DPN1,DP,N,"B,FL",FL,57,57,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/10/17,2017,100,BHN2,BH,N,FL,FL,206,206,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/26/18,2018,85,BHN3,BH,N,"B,FL",FL,259,259,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/19/18,2018,78,BHN1,BH,N,"B,FL",B,1,1,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/17,2017,150,TTS1,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/17,2017,150,TTN2,TT,N,FL,FL,2,2,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/17,2017,150,BHN3,BH,N,"FL,FR",FR,153,153,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/17,2017,150,DPS2,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/1/16,2016,153,DPN3,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/24/18,2018,175,BHN3,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/17/17,2017,168,BHN3,BH,N,FR,FR,31,31,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/17/17,2017,76,DPS2,DP,S,B,B,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/24/17,2017,83,TTS2,TT,S,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/4/15,2015,94,BHN3,BH,N,"FL, FR",FR,92,0,92,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/1/18,2018,121,BHN3,BH,N,FL,FL,192,192,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/16/18,2018,106,BHN3,BH,N,FL,FL,252,252,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/6/17,2017,157,BHN1,BH,N,"FL,FR",FR,107,107,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/17/18,2018,137,DPN1,DP,N,"FL,FR",FR,14,14,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/17/17,2017,168,BHN2,BH,N,"FL,FR",FR,11,11,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/18,2018,92,BHN2,BH,N,"B,FL",FL,88,88,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/23/15,2015,82,DPN3,DP,N,"B, FR",FR,8,4,4,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/25/15,2015,115,BHN1,BH,N,FR,FR,87,0,87,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/8/18,2018,128,BHN3,BH,N,"FL,FR",FL,374,342,32,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/29/16,2016,89,BHN3,BH,N,"B, FL",FL,115,115,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/28/17,2017,118,DPS2,DP,S,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/12/16,2016,103,TTN2,TT,N,FL,FL,8,8,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/11/16,2016,132,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/17/17,2017,76,BHN1,BH,N,B,B,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/25/15,2015,115,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/18,2018,92,BHN1,BH,N,FL,FL,85,85,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/18/16,2016,139,DPS1,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/11/16,2016,132,TTS1,TT,S,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/17,2017,92,DPS1,DP,S,FL,FL,7,7,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/26/16,2016,117,BHN3,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/17/18,2018,137,DPS2,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/29/16,2016,89,BHN1,BH,N,"B, FL",FL,86,86,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/11/16,2016,132,BHN3,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/1/18,2018,121,BHN1,BH,N,"B,FL",FL,89,89,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/24/17,2017,83,TTS1,TT,S,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/26/18,2018,85,DPS1,DP,S,FL,FL,9,9,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/1/18,2018,121,DPN1,DP,N,FL,FL,32,32,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/17/17,2017,168,TTS2,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/6/16,2016,97,BHN1,BH,N,FL,FL,91,91,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/15,2015,110,BHN1,BH,N,FR,FR,87,0,87,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/16/18,2018,106,DPN1,DP,N,"B,FL",FL,52,52,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/17,2017,110,TTN2,TT,N,FL,FL,4,4,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/6/17,2017,157,TTS2,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/22/17,2017,142,TTN2,TT,N,FL,FL,3,3,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/24/18,2018,175,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/20/16,2016,80,BHN1,BH,N,"B, FL",FL,112,112,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/10/17,2017,100,TTN2,TT,N,"B,FL",FL,5,5,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/6/17,2017,157,TTN2,TT,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/18/16,2016,139,BHN1,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/1/16,2016,153,TTS1,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/24/18,2018,144,DPN1,DP,N,"FL,  FR",FR,0,32,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/22/17,2017,142,DPS1,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/3/17,2017,123,DPN2,DP,N,FL,FL,5,5,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/26/16,2016,147,BHN3,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/4/16,2016,125,BHN2,BH,N,"FL, FR",FR,95,14,81,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/17/17,2017,76,BHN2,BH,N,B,B,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/19/16,2016,110,BHN1,BH,N,"FL, FR",FL,76,69,7,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/24/18,2018,175,BHN1,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/17,2017,150,DPN1,DP,N,"FL,FR",FR,16,16,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/19/16,2016,110,BHN3,BH,N,"FL, FR",FL,124,122,2,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/17,2017,110,DPN1,DP,N,FL,FL,43,43,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/26/16,2016,147,TTS1,TT,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/8/18,2018,128,DPN1,DP,N,"FL,FR",FL,79,79,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/7/18,2018,97,DPN2,DP,N,FL,B,4,4,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/4/16,2016,125,DPN1,DP,N,"FL, FR",FL,9,9,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/23/15,2015,82,DPN1,DP,N,"B, FL",,12,12,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/12/16,2016,103,BHN2,BH,N,FL,FL,76,76,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/19/16,2016,110,DPN1,DP,N,FL,FL,16,16,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/26/16,2016,117,DPN3,DP,N,--,--,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/8/18,2018,128,DPS1,DP,S,"FL,FR",FL,9,9,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/12/16,2016,103,BHN1,BH,N,FL,FL,125,125,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/17/17,2017,168,DPN3,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/18/16,2016,139,BHN3,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/26/16,2016,117,DPS2,DP,S,--,--,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/28/17,2017,118,BHN3,BH,N,FL,FL,235,235,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/28/17,2017,118,BHN2,BH,N,FL,FL,134,134,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/8/18,2018,128,BHN1,BH,N,"FL,FR",FL,175,175,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/1/18,2018,121,DPS1,DP,S,"FL,FR",FL,4,3,1,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/7/18,2018,158,DPS2,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/11/16,2016,132,DPS1,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/24/17,2017,83,BHN1,BH,N,"B,FL",FL,138,138,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/6/16,2016,97,DPS1,DP,S,FL,FL,2,2,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/12/17,2017,163,BHN2,BH,N,"FL,FR",FR,16,16,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/17,2017,110,BHN3,BH,N,FL,FL,424,424,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/1/16,2016,153,DPS1,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/6/17,2017,157,BHN2,BH,N,"FL,FR",FR,102,102,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/17,2017,92,BHN3,BH,N,FL,FL,197,197,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/17/17,2017,76,DPS1,DP,S,B,B,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/19/16,2016,110,DPS1,DP,S,FL,FL,2,2,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/30/15,2015,89,DPN1,DP,N,"B, FL, FR",FL,12,9,3,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/24/17,2017,83,TTN12,TT,N,B,B,2,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/24/18,2018,175,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/17,2017,92,TTN2,TT,N,B,B,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/29/16,2016,89,TTN2,TT,N,"B, FL",B,1,1,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/22/17,2017,142,BHN2,BH,N,FL,FL,66,66,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/24/17,2017,83,DPN1,DP,N,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/18,2018,150,BHN3,BH,N,FR,FR,NA,22,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/6/16,2016,97,TTS1,TT,S,FL,FL,3,3,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/12/17,2017,163,TTN2,TT,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/26/16,2016,147,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/11/16,2016,132,BHN1,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/18,2018,150,DPS2,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/3/17,2017,123,BHN3,BH,N,"FL,FR",FL,422,418,4,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/13/15,2015,103,BHN3,BH,N,FR,FR,92,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/3/17,2017,123,TTS2,TT,S,FL,FL,5,5,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/26/18,2018,85,BHN1,BH,N,"B,FL",B,11,11,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/4/16,2016,125,TTS1,TT,S,"FL, FR",FR,2,1,1,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/4/15,2015,94,DPN1,DP,N,FR,FR,6,0,25,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/17,2017,92,TTS1,TT,S,NA,NA,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/6/17,2017,157,DPN3,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/18/16,2016,139,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/1/16,2016,153,BHN1,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/27/17,2017,178,BHN2,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/6/16,2016,97,DPN3,DP,N,B,B,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/3/17,2017,123,BHN2,BH,N,FL,FL,241,241,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/18,2018,92,BHN3,BH,N,FL,FL,170,170,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/23/15,2015,82,BHN3,BH,N,"FL, FR",FL,125,125,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/8/18,2018,128,BHN2,BH,N,"FL,FR",FL,149,149,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/10/17,2017,100,BHN1,BH,N,FL,FL,317,317,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/19/16,2016,110,TTN2,TT,N,FL,FL,2,2,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/3/17,2017,123,DPS1,DP,S,FL,FL,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/24/17,2017,83,BHN3,BH,N,"B,FL",FL,223,223,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/4/16,2016,125,BHN3,BH,N,"FL, FR",FR,92,2,90,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/12/17,2017,163,DPN1,DP,N,"FL,FR",FR,7,7,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/20/17,2017,110,BHN1,BH,N,FL,FL,320,320,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/22/17,2017,142,BHN1,BH,N,FL,FL,119,119,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/24/18,2018,175,DPN1,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/17/18,2018,137,BHN3,BH,N,"FL,FR",FR,290,290,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/2/17,2017,92,TTN12,TT,N,FL,FL,2,2,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/4/18,2018,63,BHN3,BH,N,B,B,NA,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/27/17,2017,178,BHN1,BH,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/13/17,2017,133,TTN2,TT,N,FL,FL,4,4,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,3/19/18,2018,78,BHN3,BH,N,"B,FL",FL,120,120,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/13/17,2017,133,DPS2,DP,S,"FL,FR",FL,1,1,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/26/16,2016,147,DPN2,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/8/18,2018,128,DPN2,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/30/18,2018,150,BHN1,BH,N,"FL, FR",FR,NA,21,NA,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,4/12/16,2016,103,DPN3,DP,N,--,--,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,6/24/18,2018,175,DPN1,DP,N,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLAERE,5/22/17,2017,142,DPS2,DP,S,FR,FR,0,0,0,Plantago erecta,A,F,Y,N,N,N,N,N,N
PLATEN,4/25/15,2015,115,FRN1,FR,N,FR,FR,13,5,71,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
PLATEN,5/22/17,2017,142,BHN1,BH,N,FR,FR,0,0,0,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
PLATEN,4/6/16,2016,97,FRS1,FR,S,"FL, FR",FL,39,116,11,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
PLATEN,5/18/16,2016,139,FRS1,FR,S,FR,FR,0,0,0,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
PLATEN,4/7/18,2018,97,TPS3,TP,S,B,FL,3,6,0,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
PLATEN,4/2/17,2017,92,FRS1,FR,S,NA,NA,0,0,0,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
PLATEN,4/12/16,2016,103,BHN2,BH,N,"FL, FR",FL,13,29,25,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
PLATEN,4/2/18,2018,92,BHN1,BH,N,"B,FL",B,3,4,0,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
PLATEN,5/4/16,2016,125,FRS2,FR,S,FR,FR,4,0,14,Plagiobothrys tenellus,A,F,Y,Y,N,N,N,Y,N
